CountyName	PrecinctName	Amend #2 Yes	Amend #2 No	Amend #3 Yes	Amend #3 No	Amend #6 Yes	Amend #6 No	Amend #7 Yes	Amend #7 No	Prop B Yes	Prop B No
ST LOUIS COUNTY	"0961 MHT 36,47"	241	169	245	158	274	116	351	41	317	88
ST LOUIS COUNTY	"0965 MHT 40,57"	161	89	141	108	170	67	221	17	196	48
ST LOUIS COUNTY	0970 MHT 045	6	2	8	0	7	1	7	1	8	0
ST LOUIS COUNTY	0973 MHT 048	16	16	19	13	19	12	29	3	28	4
ST LOUIS COUNTY	0974 MHT 049 	152	91	143	97	153	72	207	27	174	66
ST LOUIS COUNTY	0977 MHT 052 	39	23	41	22	42	19	46	17	50	13
ST LOUIS COUNTY	0980 MHT 055	14	8	10	12	16	6	21	0	18	4
ST LOUIS COUNTY	"0983 MHT58M,61/NW236,49,62"	367	290	290	367	382	240	549	88	539	112
ST LOUIS COUNTY	0984 MHT 059	78	49	65	62	76	47	107	16	104	22
ST LOUIS COUNTY	"0985 MHT60/NW20, 67"	329	275	299	306	359	217	508	72	499	103
ST LOUIS COUNTY	"0989 MID 2,3,31,45,70"	535	395	483	444	531	335	759	133	744	181
ST LOUIS COUNTY	"0991 MID4,48,58"	444	276	297	420	429	259	563	116	606	108
ST LOUIS COUNTY	"0993 MID 6,11,25,43,62"	416	357	349	420	455	270	630	116	610	154
ST LOUIS COUNTY	"0994 MID 7,22,37"	324	197	229	292	292	199	422	75	464	56
ST LOUIS COUNTY	0996 MID 009	168	137	137	165	182	106	243	44	253	49
ST LOUIS COUNTY	0999 MID 012	449	313	279	476	404	297	603	120	625	126
ST LOUIS COUNTY	"1000 MID 13,14"	424	279	272	425	418	247	586	98	598	98
ST LOUIS COUNTY	"1002 MID15,16,20,29,36,49,51"	297	240	234	301	311	202	446	70	427	108
ST LOUIS COUNTY	"1005 MID 18,24"	237	167	200	201	248	134	329	55	331	66
ST LOUIS COUNTY	"1006 MID19,40"	94	58	55	96	76	69	130	20	131	19
ST LOUIS COUNTY	"1008 MID 21,47"	302	169	209	259	225	218	380	73	426	40
ST LOUIS COUNTY	"1010 MID 23,27,30"	381	292	312	356	359	278	559	88	540	123
ST LOUIS COUNTY	"1020 MID 33,44"	124	92	101	115	127	83	187	22	182	31
ST LOUIS COUNTY	"1025 MID 38,63,75,80,82"	184	251	217	214	246	158	319	82	366	63
ST LOUIS COUNTY	1028 MID 041 	30	12	10	32	27	15	36	5	35	7
ST LOUIS COUNTY	"1039 MID 52,61"	214	145	136	224	192	140	298	43	307	46
ST LOUIS COUNTY	"1042 MID55,60"	118	124	121	119	151	80	217	20	196	45
ST LOUIS COUNTY	"1051 MID64-69,71"	212	141	170	181	189	139	277	57	313	38
ST LOUIS COUNTY	"1059 MID 72-74, 77-79, 81 "	114	91	102	104	106	85	147	44	190	17
ST LOUIS COUNTY	1063 MID 076 	4	4	3	5	2	6	5	2	8	0
ST LOUIS COUNTY	"1070 MR 1,2,8 "	234	267	335	165	321	146	409	70	322	166
ST LOUIS COUNTY	"1072 MR3,67,81"	551	513	683	377	662	341	870	144	697	344
ST LOUIS COUNTY	"1074 MR5,39,65"	375	389	455	306	444	284	627	112	478	277
ST LOUIS COUNTY	"1075 MR06,38"	246	382	331	299	359	236	504	104	396	223
ST LOUIS COUNTY	1076 MR 007	30	20	34	16	25	23	41	7	31	19
ST LOUIS COUNTY	1078 MR 009	19	35	28	27	28	23	40	12	34	19
ST LOUIS COUNTY	"1079 MR10,12,85"	92	129	142	76	144	57	181	24	139	73
ST LOUIS COUNTY	1080 MR 011	107	168	153	119	171	89	217	47	165	106
ST LOUIS COUNTY	"1086 MR18,32,89"	71	68	85	52	93	40	117	20	89	49
ST LOUIS COUNTY	"1090 MR 022,37,40,42 "	629	647	742	527	808	391	1055	161	873	385
ST LOUIS COUNTY	"1091 MR23,34"	161	122	168	114	163	100	227	46	186	93
ST LOUIS COUNTY	"1092 MR 24,29,43,104"	444	404	554	290	490	298	695	111	530	298
ST LOUIS COUNTY	"1093 MR 25,31,44,61"	639	587	807	414	768	375	1014	159	785	426
ST LOUIS COUNTY	"1094 MR 26,55,60"	421	456	502	366	566	249	729	108	624	238
ST LOUIS COUNTY	"1095 MR27,28"	283	262	308	233	330	188	448	73	358	181
ST LOUIS COUNTY	"1098 MR 30,35,50"	610	538	621	521	746	337	977	133	869	260
ST LOUIS COUNTY	"1101MR33,41,62,88,98,99,101"	711	662	835	531	856	455	1145	184	938	421
ST LOUIS COUNTY	"1104 MR36,46,84"	306	230	379	158	334	168	442	70	339	188														
ST LOUIS COUNTY	"1113 MR 45,97,100,102,103"	240	199	260	180	271	134	359	58	325	107														
ST LOUIS COUNTY	"1116 MR48,59,66,74,91"	342	288	397	218	376	211	515	85	412	202														
ST LOUIS COUNTY	"1117 MR 49,51,54,83"	448	315	504	250	456	242	631	89	484	260														
ST LOUIS COUNTY	"1121 MR 53,96"	324	173	317	177	300	165	415	62	344	148														
ST LOUIS COUNTY	"1124 MR 56,58"	12	12	22	4	15	10	19	6	18	8														
ST LOUIS COUNTY	"1125 MR57,68,69"	399	178	407	171	356	185	487	65	431	140														
ST LOUIS COUNTY	1131 MR 063	93	70	100	61	110	41	142	17	108	53														
ST LOUIS COUNTY	"1132 MR 64,94,95"	415	229	434	209	404	197	559	66	466	173														
ST LOUIS COUNTY	"1138 MR 70,76"	91	14	88	17	56	44	93	11	81	23														
ST LOUIS COUNTY	"1139 MR 17,77"	209	95	231	71	199	81	256	30	218	82														
ST LOUIS COUNTY	"1140 MR 72,73"	266	137	267	133	245	131	326	60	283	112														
ST LOUIS COUNTY	1147 MR 079 	194	84	206	70	153	92	224	35	192	79														
ST LOUIS COUNTY	1150 MR 082 	3	1	3	1	1	3	4	0	2	2														
ST LOUIS COUNTY	"1160 MR92/QUE6,9,14,16"	765	727	949	530	921	484	1233	193	1071	402	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ST LOUIS COUNTY	"1173 NOR1,2"	311	132	230	190	217	181	294	97	432	16														
ST LOUIS COUNTY	"1175 NOR 003/UNV21,55"	300	158	253	195	237	177	293	114	437	21
ST LOUIS COUNTY	"1176 NOR4,10,47,65"	281	141	223	187	244	155	325	75	396	26
ST LOUIS COUNTY	"1177 NOR5,29,52"	504	265	456	285	434	260	587	116	731	40
ST LOUIS COUNTY	"1178 NOR6, 7 "	572	252	460	344	442	307	574	182	788	36
ST LOUIS COUNTY	"1180 NOR8,34,45,46,55,58-60"	572	315	467	410	437	395	658	173	845	43
ST LOUIS COUNTY	"1181 NOR9,37,53"	289	174	238	208	229	196	318	103	436	29
ST LOUIS COUNTY	"1183 NOR11,39,40,63"	511	249	460	288	471	251	619	114	670	82
ST LOUIS COUNTY	"1184 NOR12,13"	256	150	235	175	224	157	312	76	388	21
ST LOUIS COUNTY	"1186 NOR14,16,17,24,41"	169	93	152	108	165	91	198	62	246	22
ST LOUIS COUNTY	1187 NOR 015	542	293	533	297	527	253	656	137	710	110
ST LOUIS COUNTY	1190 NOR 018	167	70	122	113	123	95	161	65	223	14
ST LOUIS COUNTY	1191 NOR 019	100	55	108	44	100	48	128	17	145	8
ST LOUIS COUNTY	"1192 NOR20,21,35,38,44,49,54"	509	303	428	373	424	343	604	166	749	60
ST LOUIS COUNTY	"1194 NOR22,33,36,64"	295	102	212	174	232	144	302	71	374	17
ST LOUIS COUNTY	"1195 NOR23,25,62NRW30-33,36"	496	301	410	370	422	319	569	167	744	50
ST LOUIS COUNTY	"1198 NOR26,27,42,43"	252	111	201	157	200	137	270	72	353	12
ST LOUIS COUNTY	"1200 NOR28,31,32/NRW47"	342	143	242	234	265	195	363	105	460	24
ST LOUIS COUNTY	"1202 NOR31,57,61"	517	316	460	362	494	295	656	142	737	90
ST LOUIS COUNTY	1222 NOR 050	22	8	17	13	15	14	25	4	30	0
ST LOUIS COUNTY	1223 NOR 051	58	27	50	37	54	32	74	11	76	12
ST LOUIS COUNTY	"1228 NOR 056/UNV50,56"	390	164	336	203	317	200	367	142	544	17
ST LOUIS COUNTY	"1239 NRW2,69 "	24	27	30	20	24	22	36	12	50	1
ST LOUIS COUNTY	"1242 NRW5,6"	364	183	282	252	283	228	399	110	528	22
ST LOUIS COUNTY	"1244 NRW7,17"	513	312	453	365	479	302	647	144	729	93
ST LOUIS COUNTY	1245 NRW 8-16	49	29	36	39	36	36	51	19	73	1
ST LOUIS COUNTY	"1255 NRW18,34,59,60,63,64"	209	136	186	159	200	131	245	84	327	24
ST LOUIS COUNTY	"1256 NRW19,20,22,23,25"	574	335	445	461	518	355	685	194	804	107
ST LOUIS COUNTY	"1258 NRW21,24"	387	245	327	298	359	246	490	123	586	47
ST LOUIS COUNTY	"1265 NRW28,53,54"	224	107	208	119	198	115	240	75	316	14
ST LOUIS COUNTY	"1266 NRW29,39,41"	400	240	340	285	326	272	469	139	589	49
ST LOUIS COUNTY	"1272 NRW35,37,38,40"	493	310	408	387	415	328	572	198	732	70
ST LOUIS COUNTY	"1279 NRW 042,43"	259	136	238	154	222	156	313	71	375	19
ST LOUIS COUNTY	"1281 NRW44,58,61"	213	91	166	136	154	127	220	59	293	15
ST LOUIS COUNTY	"1282 NRW45,46,48"	144	69	125	85	112	86	152	46	200	9
ST LOUIS COUNTY	1286 NRW 049	165	66	135	89	128	87	167	46	223	7
ST LOUIS COUNTY	"1287 NRW50-52,55,56"	130	81	122	82	102	95	142	56	193	12
ST LOUIS COUNTY	"1294 NRW62,65,67"	204	88	156	127	159	100	204	68	278	16
ST LOUIS COUNTY	"1299 NRW62,65,67"	177	70	152	93	152	85	171	62	234	10
ST LOUIS COUNTY	1303 NRW 066	197	109	166	135	165	121	226	65	283	20
ST LOUIS COUNTY	1308 NW 001	577	485	536	522	657	334	877	152	858	195
ST LOUIS COUNTY	"1309 NW2,16"	468	428	423	467	528	323	746	125	736	155
ST LOUIS COUNTY	"1310 NW3,10,17,45,53,68"	619	573	606	582	744	368	979	172	953	228
ST LOUIS COUNTY	"1311 NW4,77"	471	358	381	438	479	284	680	98	692	126
ST LOUIS COUNTY	"1312 NW5,61"	2		2	0	1	1	2	0	2	0
ST LOUIS COUNTY	1314 NW 007	2	5	0	7	3	4	4	3	2	5
ST LOUIS COUNTY	"1315 NW8,31,32,65"	142	194	196	133	201	94	261	46	267	50
ST LOUIS COUNTY	"1316 NW9,22,23,25,27,30,47,51+"	304	274	253	321	324	213	460	90	457	109
ST LOUIS COUNTY	1318 NW 011 			0	0	0	0	0	0	0	0
ST LOUIS COUNTY	"1319 NW12,57"	472	426	474	417	536	302	724	132	697	191
ST LOUIS COUNTY	1320 NW 013	333	240	297	268	364	173	475	71	457	103
ST LOUIS COUNTY	"1325 NW18,33,34,73"	400	343	342	402	392	289	588	118	605	129
ST LOUIS COUNTY	"1326 NW19,66"	132	75	101	103	135	64	171	26	172	33
ST LOUIS COUNTY	1328 NW 021	3	6	4	5	7	2	4	4	6	2
ST LOUIS COUNTY	"1331 NW24,44,56,69,70,79"	19	13	16	16	25	6	29	2	22	10
ST LOUIS COUNTY	"1333 NW26,55"	201	214	229	183	259	121	330	71	298	109
ST LOUIS COUNTY	"1335 NW28,75 "	303	219	278	235	323	174	437	63	460	65
ST LOUIS COUNTY	"1336 NW29,38,42"	84	55	72	66	82	51	120	17	122	15
ST LOUIS COUNTY	"1342 NW35,58,64"	389	300	318	368	397	247	564	97	567	118
ST LOUIS COUNTY	1347 NW 040	370	314	407	275	415	224	568	88	491	182
ST LOUIS COUNTY	"1348 NW42, 48"	577	469	418	619	550	430	830	158	836	192
ST LOUIS COUNTY	1350 NW 043 	29	16	29	16	32	10	40	2	40	6
ST LOUIS COUNTY	1357 NW 050	17	14	14	17	18	11	28	3	24	7
ST LOUIS COUNTY	1367 NW 060	0	0	0	0	0	0	0	0	0	0
ST LOUIS COUNTY	1370 NW 063 	26	21	18	28	24	21	44	3	45	2
ST LOUIS COUNTY	"1387 OAK1,6"	432	415	381	466	506	303	699	120	679	164	
ST LOUIS COUNTY	"1388 OAK 2,14"	522	579	477	619	666	367	907	153	898	194	
ST LOUIS COUNTY	"1389 OAK3,4,23,30,33"	595	586	580	594	648	451	959	177	916	250	
ST LOUIS COUNTY	1391 OAK 005	459	446	483	420	515	329	707	130	691	201	
ST LOUIS COUNTY	"1393 OAK7,27,28"	438	471	490	416	532	319	746	123	686	216	
ST LOUIS COUNTY	"1394 OAK8, 22"	548	539	559	523	622	396	895	143	819	258	
ST LOUIS COUNTY	"1395 OAK9,24,29"	565	630	609	587	656	474	985	178	883	298	
ST LOUIS COUNTY	1396 OAK10/TSF5	625	603	679	550	741	423	1017	168	931	286	
ST LOUIS COUNTY	"1397 OAK11,16"	466	434	432	464	511	344	727	139	704	186	
ST LOUIS COUNTY	"1398 OAK12,31"	303	314	272	346	325	256	490	109	457	159	
ST LOUIS COUNTY	"1399 OAK13,32,36"	514	517	517	502	595	361	851	125	796	214	
ST LOUIS COUNTY	1401 OAK 015 	658	811	709	752	804	576	1199	211	1027	413	
ST LOUIS COUNTY	"1403 OAK17,20 "	627	585	615	597	726	423	996	172	945	260	
ST LOUIS COUNTY	1404 OAK 018 	274	271	282	263	340	181	459	65	406	137	
ST LOUIS COUNTY	1405 OAK 019 	552	584	607	525	665	420	954	145	840	285	
ST LOUIS COUNTY	"1407 OAK 21,26"	669	593	639	624	768	419	1070	148	948	301	 
ST LOUIS COUNTY	"1411 OAK 25, "	298	286	281	299	355	200	478	93	406	176
ST LOUIS COUNTY	1420 OAK 034 	170	201	186	183	229	109	309	43	291	73
ST LOUIS COUNTY	"1423 QUE1,4,5,20"	600	454	619	428	691	291	873	127	765	277
ST LOUIS COUNTY	"1424 QUE2,3,22"	479	409	489	388	560	272	731	114	661	214
ST LOUIS COUNTY	1429 QUE 007	303	218	290	224	337	145	445	54	379	132
ST LOUIS COUNTY	"1430 QUE 8,18"	110	70	113	68	112	57	146	28	133	45
ST LOUIS COUNTY	"1432 QUE10,39"	261	295	320	234	341	177	483	56	429	121
ST LOUIS COUNTY	"1433 QUE11,12,17,19,40,42"	489	330	401	424	495	288	670	124	656	157
ST LOUIS COUNTY	"1435 QUE 13, 24 "	124	106	136	92	139	76	198	22	159	66
ST LOUIS COUNTY	"1443 QUE 21,55 "	229	226	289	164	268	155	393	40	327	125
ST LOUIS COUNTY	1445 QUE 023	314	306	310	308	382	212	512	91	450	165
ST LOUIS COUNTY	"1447 QUE 25,28,38,51-53 "	329	283	361	248	398	183	520	77	457	148
ST LOUIS COUNTY	"1448 QUE26,27/WH49,50"	164	164	135	191	177	122	256	50	236	87
ST LOUIS COUNTY	1451 QUE 029	647	535	650	532	743	365	1009	118	879	288
ST LOUIS COUNTY	"1452 QUE 30, 56"	314	312	324	301	384	205	515	87	463	156
ST LOUIS COUNTY	1453 QUE 031	214	154	254	108	252	81	313	25	285	75
ST LOUIS COUNTY	1454 QUE 032	115	75	96	93	116	62	169	15	145	40
ST LOUIS COUNTY	"1455 QUE 33, 43, 54"	525	438	609	349	581	319	818	111	672	282
ST LOUIS COUNTY	"1456 QUE 34, 57"	167	136	157	143	183	106	252	41	232	70
ST LOUIS COUNTY	"1457 QUE 35, 36, 50"	282	185	238	224	272	173	395	53	395	64
ST LOUIS COUNTY	1459 QUE 037	429	338	488	276	486	227	668	68	587	163
ST LOUIS COUNTY	1463 QUE 041	113	105	118	100	144	63	190	26	166	53
ST LOUIS COUNTY	"1466 QUE 44, 60"	524	484	583	417	618	315	845	116	733	260
ST LOUIS COUNTY	1467 QUE 045	476	401	564	308	550	280	726	123	617	242
ST LOUIS COUNTY	1468 QUE 046	26	25	24	27	37	12	42	6	36	14
ST LOUIS COUNTY	1469 QUE 047	242	204	272	173	276	140	377	47	325	117
ST LOUIS COUNTY	1470 QUE 048	129	123	139	109	155	73	201	32	195	52
ST LOUIS COUNTY	1471 QUE 049	64	60	82	41	79	40	110	11	95	29
ST LOUIS COUNTY	1480 QUE  058	34	37	45	26	46	23	62	6	56	14
ST LOUIS COUNTY	1481 QUE 059/ WH60	178	167	202	142	214	114	296	38	259	80
ST LOUIS COUNTY	1484 QUE 062	155	147	151	148	168	111	255	28	223	76
ST LOUIS COUNTY	1485 SF 001	328	204	318	215	311	197	403	106	510	25
ST LOUIS COUNTY	1486 SF 002	171	78	145	101	133	101	184	52	236	16		
ST LOUIS COUNTY	1487 SF 003	228	141	210	160	201	151	273	83	354	15		
ST LOUIS COUNTY	"1488 SF 004, 5"	349	210	300	257	299	241	391	146	542	23		
ST LOUIS COUNTY	1490 SF 006	333	185	290	225	301	200	391	112	477	42		
ST LOUIS COUNTY	"1491 SF 7, 8, 9"	359	241	299	298	344	220	467	111	525	74		
ST LOUIS COUNTY	1494 SF 010	390	222	288	321	384	197	488	105	533	75		
ST LOUIS COUNTY	"1495 SF 11, 12, 17, 21, 27, 30, 34"	393	256	345	297	367	244	511	114	597	49		
ST LOUIS COUNTY	"1497 SF 13 14, 23"	602	406	560	443	572	405	796	182	937	76		
ST LOUIS COUNTY	"1499 SF 15, 16, 24"	489	361	441	404	500	305	655	161	745	105		
ST LOUIS COUNTY	"1502 SF 18, 22, 43"	215	146	206	152	211	129	280	66	311	43		
ST LOUIS COUNTY	"1503 SF 019, 028"	291	200	266	222	286	177	401	72	446	48		
ST LOUIS COUNTY	"1504 SF 020, 42"	179	117	162	139	178	106	244	47	279	21		
ST LOUIS COUNTY	1509 SF 025	338	249	309	272	339	217	486	86	526	64	 	 
ST LOUIS COUNTY	"1510 SF 026, 36, 37"	48	32	40	39	52	27	66	13	70	10		
ST LOUIS COUNTY	"1513 SF 29, 33"	366	215	308	270	339	209	414	143	527	53		
ST LOUIS COUNTY	"1515 SF 31, 32"	386	251	319	322	366	234	487	125	590	51		
ST LOUIS COUNTY	1519 SF 035	85	69	84	71	93	58	117	36	144	13
ST LOUIS COUNTY	"1522 SF 38, 39"	239	141	204	175	218	144	298	76	333	48
ST LOUIS COUNTY	1524 SF 040	55	39	60	35	56	33	72	15	84	10
ST LOUIS COUNTY	1525 SF 041 	62	23	44	41	51	30	67	17	82	5
ST LOUIS COUNTY	1528 SPL 001	599	324	531	377	534	337	709	177	862	60
ST LOUIS COUNTY	"1529 SPL 002,24, 25"	538	340	513	357	504	334	703	142	806	71
ST LOUIS COUNTY	1530 SPL 003	548	309	508	350	491	323	664	165	787	74
ST LOUIS COUNTY	1531 SPL 004	353	253	336	253	343	214	463	104	529	70
ST LOUIS COUNTY	"1532 SPL 005, 13, 17"	559	330	462	420	523	328	691	167	819	71
ST LOUIS COUNTY	"1533 SPL 006, 10, 19, 27, 32, 34"	625	675	624	665	723	493	1014	220	1023	270
ST LOUIS COUNTY	1534 SPL 007	548	391	577	347	554	333	697	216	860	81
ST LOUIS COUNTY	"1536 SPl 009, 21, 33"	226	199	228	193	273	127	323	83	338	78
ST LOUIS COUNTY	"1538 SPL 011, 29"	872	600	844	622	865	527	1204	214	1324	150
ST LOUIS COUNTY	1539 SPL 012	103	104	116	89	117	76	161	36	172	35
ST LOUIS COUNTY	"1541 SPL 014, 26"	302	300	314	283	364	210	489	103	506	94
ST LOUIS COUNTY	"1542 SPL 015, 22"	705	467	734	434	691	431	925	208	1095	77
ST LOUIS COUNTY	1543 SPL 016	283	250	308	221	334	174	455	58	444	83
ST LOUIS COUNTY	1545 SPL 018	80	86	85	81	93	66	129	31	134	32
ST LOUIS COUNTY	1547 SPL 020	280	240	294	224	330	163	399	104	422	93
ST LOUIS COUNTY	"1550 SPL 023, 30, 31"	634	435	625	431	644	371	853	180	950	115
ST LOUIS COUNTY	1555 SPL 028	374	366	416	316	420	256	597	101	607	125
ST LOUIS COUNTY	"1562 TSF 001, 6-11"	401	319	466	244	456	215	606	75	527	179
ST LOUIS COUNTY	"1563 TSF 002, 37"	401	347	411	338	463	242	627	97	580	160
ST LOUIS COUNTY	"1564 TSF 003, 12, 13"	238	257	258	236	304	159	416	64	319	172
ST LOUIS COUNTY	1575 TSF 014-16	216	273	281	203	282	172	392	73	337	144
ST LOUIS COUNTY	"1578 TSF 017, 18"	411	453	462	399	534	278	722	112	621	232
ST LOUIS COUNTY	1580 TSF 019 	641	645	699	574	772	427	1061	178	966	296
ST LOUIS COUNTY	"1581 TSF 020, 38"	540	620	640	513	713	378	966	139	794	349
ST LOUIS COUNTY	1582 TSF 021	415	391	413	393	496	260	664	116	575	221
ST LOUIS COUNTY	1583 TSF 022	209	180	203	186	231	135	300	73	289	94
ST LOUIS COUNTY	1584 TSF 023	259	269	284	244	333	169	449	59	419	107
ST LOUIS COUNTY	"1585 TSF 024, 31, 40"	478	416	439	450	535	289	723	119	717	157
ST LOUIS COUNTY	"1586 TSF 025, 26"	580	644	647	580	718	429	969	204	894	310
ST LOUIS COUNTY	"1588 TSF 027, 34"	610	634	627	606	739	435	1017	173	942	286
ST LOUIS COUNTY	1589 TSF 028	95	85	78	100	105	69	149	27	144	33
ST LOUIS COUNTY	1590 TSF 029	481	432	443	468	509	359	754	130	724	179
ST LOUIS COUNTY	1591 TSF 030	255	429	378	305	411	229	559	89	494	177
ST LOUIS COUNTY	"1593 TSF 032, 39"	620	745	743	618	791	496	1111	209	988	366
ST LOUIS COUNTY	1594 TSF 033	444	429	468	398	504	328	739	105	676	191
ST LOUIS COUNTY	1596 TSF 035	588	626	656	561	727	433	992	195	892	317
ST LOUIS COUNTY	1597 TSF 036	402	316	394	325	461	223	608	91	560	153
ST LOUIS COUNTY	"1602 UNV 001-4, 10"	398	194	314	261	290	252	389	158	553	30
ST LOUIS COUNTY	"1606 UNV 005-9, 11, 12, 53, 54"	375	170	284	237	276	212	351	135	525	26
ST LOUIS COUNTY	"1614 UNV 013, 14"	402	232	358	269	329	271	438	168	585	53
ST LOUIS COUNTY	"1616 UNV 015, 16"	557	227	479	288	442	279	560	156	758	19
ST LOUIS COUNTY	"1618 UNV 017, 18"	188	105	145	147	143	142	203	70	267	21
ST LOUIS COUNTY	1620 UNV 019	463	205	423	241	389	234	489	140	633	36
ST LOUIS COUNTY	"1624 UNV 023, 30"	638	199	618	216	551	225	676	122	717	117
ST LOUIS COUNTY	1625 UNV 024	408	117	347	166	356	134	431	62	463	54
ST LOUIS COUNTY	"1626 UNV 025, 26"	544	222	484	283	422	296	601	134	716	54
ST LOUIS COUNTY	"1628 UNV 027, 37"	507	293	456	331	435	314	600	149	760	43
ST LOUIS COUNTY	"1629 UNV 028, 34"	362	132	296	193	295	170	378	98	453	41
ST LOUIS COUNTY	1630 UNV 029	503	140	486	176	446	171	551	75	553	101
ST LOUIS COUNTY	1632 UNV 031	354	107	334	119	310	119	384	52	368	86
ST LOUIS COUNTY	1633 UNV 032	65	29	69	26	79	11	80	7	72	23
ST LOUIS COUNTY	"1634 UNV 033, 40"	541	135	516	178	473	176	584	79	571	113
ST LOUIS COUNTY	"1636 UNV 035, 36, 42"	458	239	398	283	388	257	520	140	656	38
ST LOUIS COUNTY	1639 UNV 038	91	36	66	59	71	52	95	27	121	7
ST LOUIS COUNTY	1640 UNV 039	159	41	134	68	128	52	158	28	185	14
ST LOUIS COUNTY	1644 UNV 043	21	16	19	16	23	11	33	2	29	6
ST LOUIS COUNTY	1645 UNV 044	4	0	4	0	3	0	4	0	4	0
ST LOUIS COUNTY	1646 UNV 045	134	48	116	70	115	57	140	40	179	12
ST LOUIS COUNTY	"1647 UNV 046, 48"	387	231	328	284	319	252	467	119	579	35
ST LOUIS COUNTY	"1648 UNV 47, 57, 58 "	53	40	54	39	53	39	65	27	83	11
ST LOUIS COUNTY	"1650 UNV 049, 51, 52"	272	74	168	161	168	134	225	81	326	11	
ST LOUIS COUNTY	1660 UNV 059	32	20	33	20	25	25	39	8	46	3	
ST LOUIS COUNTY	"1661 WH 001, 2, 5, 7, 14"	295	289	332	247	340	202	499	62	367	203	
ST LOUIS COUNTY	"1664 WH 004, 13, 18"	229	308	311	224	341	143	451	59	358	165	
ST LOUIS COUNTY	"1666 WH 006, 16, 29, 33"	155	195	208	144	221	106	291	41	249	98	
ST LOUIS COUNTY	1668 WH 008	328	466	472	316	514	237	683	73	569	213	
ST LOUIS COUNTY	1669 WH 009	541	630	706	461	730	371	997	125	810	340	
ST LOUIS COUNTY	1675 WH 015	0	0	0	0	0	0	0	0	0	0	
ST LOUIS COUNTY	"1677 WH 017, 25"	340	397	394	334	427	250	588	96	543	179	
ST LOUIS COUNTY	"1679 WH 019, 20, 22"	578	600	692	481	761	345	1014	112	824	340	
ST LOUIS COUNTY	1683 WH 023	165	150	191	122	212	91	267	40	217	95	
ST LOUIS COUNTY	1684 WH 024	31	27	31	27	46	12	53	5	40	18	 
ST LOUIS COUNTY	"1687 WH 027, 28 "	359	408	371	388	446	269	655	84	528	230	
ST LOUIS COUNTY	1690 WH 030 	51	52	53	45	61	28	84	12	75	26	
ST LOUIS COUNTY	1691 WH 031	331	329	331	328	405	219	559	85	503	152	
ST LOUIS COUNTY	1695 WH 035	149	194	207	135	233	94	300	34	224	113	
ST LOUIS COUNTY	1696 WH  036	19	24	26	18	29	10	37	5	33	11
ST LOUIS COUNTY	1697 WH 037	72	90	98	66	94	61	136	21	91	71
ST LOUIS COUNTY	"1700 WH 040, 41"	206	249	252	202	270	150	385	46	326	119
ST LOUIS COUNTY	"1707 WH 047, 48, 52"	421	465	433	453	518	320	694	151	666	208
ST LOUIS COUNTY	1711 WH 051	67	55	55	66	68	47	97	19	89	32
ST LOUIS COUNTY	1714 WH 054	118	102	135	84	135	64	187	21	163	49
ST LOUIS COUNTY	1715 WH 055	83	64	96	50	94	42	127	12	116	27
ST LOUIS COUNTY	"1716 WH 056,57"	398	331	434	294	483	211	608	93	531	188
ST LOUIS COUNTY	"1718 WH 058,59"	543	391	498	432	590	299	791	108	694	223
ST LOUIS COUNTY	1723 TSF 041	1	1	1	1	1	1	2	0	1	1
ST LOUIS COUNTY	1727 INTR 001	0	3	2	1	2	1	2	1	2	0
ST LOUIS COUNTY	1728 INTR 002	5	2	4	3	3	3	6	0	6	0
ST LOUIS COUNTY	1729 INTR 003	5	2	3	4	4	3	5	2	5	2
STE GENEVIEVE	001 - BLOOMSDALE	170	257	198	222	239	147	296	88	336	80
STE GENEVIEVE	002 - CHESTNUT RIDGE	182	173	129	223	215	128	293	51	273	79
STE GENEVIEVE	003 - COFFMAN	102	149	91	159	144	97	190	52	175	74
STE GENEVIEVE	004 - KINSEY	499	387	299	583	533	314	686	163	719	154
STE GENEVIEVE	005 - MINNITH	49	73	43	81	60	52	94	24	100	22
STE GENEVIEVE	006 - NEW OFFENBURG	335	467	322	473	511	259	616	153	615	174
STE GENEVIEVE	007 - OZORA	83	154	106	131	144	81	168	52	192	45
STE GENEVIEVE	008 - RIVER AUX VASES	44	72	71	43	77	34	97	9	94	21
STE GENEVIEVE	009 - ST. MARY	101	115	84	128	124	84	168	37	175	38
STE GENEVIEVE	010 - NORTH	312	321	268	363	400	202	486	113	512	115
STE GENEVIEVE	011 - SOUTH	362	525	431	446	538	297	672	161	692	173
STE GENEVIEVE	012 - #5	169	292	219	238	239	174	311	97	342	108
STE GENEVIEVE	013 - SALEM	167	213	140	236	228	141	296	68	271	104
STE GENEVIEVE	014 - ZELL	336	511	470	370	469	310	613	154	682	156
STE GENEVIEVE	999 - ABSENTEE	115	177	168	119	171	86	226	36	218	69
STODDARD	ABSENTEE	259	274	248	282	309	201	450	63	362	174
STODDARD	ADVANCE CITY	159	273	175	256	231	152	350	50	322	107
STODDARD	ADVANCE RURAL	149	215	104	252	172	177	282	61	237	118
STODDARD	BELL CITY	171	269	144	289	226	180	343	66	327	99
STODDARD	BERNIE CITY	237	312	189	360	301	210	462	53	423	112
STODDARD	BERNIE RURAL	131	222	118	226	166	175	306	35	247	99
